636,5934,81,816
637,0510,54,179
638,0755,26,240
639,0225,97,988
640,9167,73,777
641,7233,58,406
642,6814,48,437
643,5555,80,371
644,2211,99,185
645,2788,83,977
646,9217,87,016
647,6462,01,450
648,1210,71,720
649,0269,83,338
650,5526,76,315
651,0672,87,322
652,7388,57,927
653,8293,65,155
654,3152,40,707
655,9457,35,264
656,0879,81,279
657,2154,64,231
658,8757,96,284
659,7428,89,691
660,9252,77,201
661,6310,22,977
662,3856,50,456
663,4555,70,021
664,0898,15,694
665,5388,46,487
666,6633,46,010
667,5481,57,244
668,7167,71,045
669,5450,08,411
670,1521,00,532
671,5437,49,499
672,5558,94,569
673,8548,18,755
674,4315,42,880
675,3590,15,751
676,2351,57,108
677,1437,46,833
678,2129,49,975
679,8959,10,601
680,2562,86,780
681,8731,29,018
682,9408,49,520
683,0275,14,663
684,6310,31,090
685,2834,72,129
686,9222,41,740
687,9479,08,366
688,2627,72,005
689,1991,85,748
690,1828,99,905
691,5739,53,168
692,2885,19,502
693,5173,39,607
694,7859,82,345
695,0718,00,326
696,1738,72,388
697,3401,19,893
698,9174,92,367
699,0355,44,130
700,7846,67,615
701,2012,03,074
702,2729,60,521
703,2236,26,249
704,2311,27,664
705,3856,98,150
706,2187,02,367
707,8798,20,133
708,8321,49,586
709,8354,47,139
710,1226,50,442
711,5852,60,426
712,1595,43,611
713,5663,70,315
714,4218,27,526
715,4770,80,268
716,3179,63,788
717,3229,30,126
718,0370,69,592
719,6460,76,757
720,7057,98,630
721,2574,94,829
722,8619,26,851
723,3691,25,592
724,8040,93,831
725,2117,47,556
726,8716,57,975
727,7025,56,723
728,7767,69,632
729,1291,62,388
730,9926,45,646
731,8392,30,615
732,5827,20,645
733,8452,65,564
734,7796,95,228
735,3303,69,211
736,5418,04,487
737,6477,09,470
738,6054,60,553
739,0343,22,163
740,8167,66,705
741,8294,31,921
742,1044,44,050
743,5002,29,727
744,1643,46,534
745,0686,49,877
746,4570,24,607
747,0858,39,218
748,1669,25,276
749,9323,10,519
750,3667,97,759
751,6623,95,091
752,1812,33,636
753,3396,23,688
754,9427,87,680
755,0595,61,981
756,1272,08,000
757,5889,76,712
758,8525,08,635
759,4094,10,674
760,8424,80,184
761,2310,91,560
762,5070,19,114
763,3862,47,639
764,0955,95,723
765,7965,37,924
766,9605,00,768
767,4818,23,101
768,7431,72,004
769,7903,90,015
770,4976,56,491
771,1498,06,270
772,4936,42,695
773,3366,51,855
774,5892,79,274
775,6879,76,432
776,9203,73,450
777,0347,94,619
778,1127,68,849
779,1936,56,113
780,1330,55,039
781,6355,69,102
782,4818,67,667
783,3039,48,607
784,1120,00,471
785,8102,33,323
786,0185,98,977
787,2414,02,375
788,1926,17,855
789,8356,81,099
790,1666,48,781
791,5944,03,153
792,6204,15,462
793,1908,31,806
794,5023,22,655
795,7754,64,827
796,0768,57,326
797,6199,15,924
798,6046,39,652
799,8736,07,729
800,1486,50,921
801,7189,03,297
802,3181,99,929
803,4893,10,961
804,5217,30,780
805,5873,57,681
806,7625,92,866
807,6282,76,071
808,5828,94,251
809,0186,63,824
810,9579,91,407
811,5179,91,658
812,4659,90,625
813,9881,22,769
814,2083,60,883
815,8066,05,960
816,8258,63,670
817,7589,35,066
818,1444,83,666
819,6848,33,162
820,2863,36,663
821,0449,15,576
822,4395,01,834
823,4485,79,839
824,4789,42,279
825,4184,81,416
826,5590,89,660
827,5067,16,762
828,0508,22,051
829,6491,09,933
830,0563,75,985
831,4148,32,685
832,9614,16,778
833,5973,88,259
834,7008,09,627
835,5655,77,620
836,2182,34,483
837,8579,13,372
838,0292,77,213
839,9552,01,441
840,6859,56,352
841,1713,43,945
842,6740,10,450
843,2900,95,468
844,7901,90,297
845,3436,89,236
846,5711,99,961
847,2654,72,446
848,7916,85,296
849,0461,40,956
850,5707,13,025
851,5400,02,729
852,3518,20,884
853,9439,26,425
854,6032,93,476
855,6624,65,452
856,6407,66,799
857,2918,27,801
858,8228,23,001
859,1585,99,479
860,8622,88,885
861,3695,33,300
862,9532,37,705
863,9632,02,711
864,7921,62,254
865,1224,69,454
866,1382,89,053
867,2034,73,283
868,5344,09,336
869,7072,17,298
870,8135,38,452
871,3622,84,008
872,8717,17,901
873,9913,19,457
874,6628,28,083
875,0122,02,965
876,6376,59,908
877,4158,31,662
878,9296,09,876
879,9743,54,095
880,4244,36,744
881,5701,76,030
882,7560,46,077
883,9237,89,472
884,0175,04,957
885,8905,86,972
886,0059,02,597
887,4742,86,688
888,2660,54,699
889,6242,60,384
890,0467,70,522
891,0613,60,912
892,8953,93,282
893,5643,48,028
894,0224,51,045
895,5939,82,805
896,8618,91,032
897,6439,28,327
898,3966,66,619
899,4888,71,651
900,9984,75,909
901,0555,03,093
902,2067,44,025
903,2863,98,329
904,7825,76,129
905,4658,38,887
906,5608,38,758
907,1971,93,626
908,7679,02,793
909,5546,77,360
910,4309,75,067
911,6100,21,557
912,9954,49,040
913,6098,26,041
914,9573,29,049
915,6621,94,284
916,8721,94,564
917,2891,12,488
918,2397,87,117
919,1345,66,629
920,2785,32,275
921,5231,57,273
922,4258,86,070
923,3220,86,900
924,0228,99,034
925,9466,04,254
926,3145,39,674
927,7342,62,596
928,3497,71,992
929,6872,35,709
930,3833,87,367
931,6869,65,363
932,0924,06,571
933,6792,01,285
934,9866,17,133
935,5722,74,384
936,8924,98,974
937,7565,37,955
938,8432,33,553
939,7801,25,346
940,5704,02,875
941,8327,69,765
942,7767,36,775
943,9052,63,481
944,9143,91,937
945,9781,30,889
946,3356,50,519
947,4027,67,025
948,6668,81,401
949,4872,54,529
950,7152,46,760
951,8353,13,561
952,9357,25,752
953,0040,74,590
954,9556,50,674
955,7533,89,211
956,5796,12,164
957,4894,52,868
958,7027,98,999
959,9129,20,696
960,8306,86,613
961,7124,27,526
962,2922,40,689
963,7117,03,575
964,9932,07,229
965,9612,49,030
966,5393,42,888
967,7049,03,675
968,2216,64,142
969,4182,50,875
970,5325,58,271
971,8345,11,536
972,4658,20,162
973,2796,62,850
974,0373,03,152
975,2946,16,686
976,7359,89,831
977,2338,58,157
978,8840,68,803
979,4574,72,523
980,5812,72,784
981,2110,87,667
982,1825,89,690
983,4207,88,941
984,2569,90,425
985,8300,84,785
986,4484,14,531
987,5876,96,326
988,6273,99,949
989,6663,77,918
990,6887,48,250
991,5940,81,315
992,9841,03,491
993,1371,54,272
994,2029,59,003
995,9442,27,295
996,2862,64,709
997,6475,25,088
998,1665,69,961
999,5766,88,018
1000,6978,79,541
